user_id,event_time,event_type,product_id,shipping_fee,discount,price,device,referral_source
U09694,2025-08-19 19:54:43.569762,view_product,P1085,,,93.44,tablet,social
U09695,2025-09-22 05:56:47.226188,visit,P1002,,,,tablet,ads
U09695,2025-09-22 06:42:47.226188,view_product,P1000,,,86.72,mobile,ads
U09696,2025-09-04 21:07:51.734789,visit,P1084,,,,mobile,ads
U09696,2025-09-04 21:31:51.734789,view_product,P1035,,,85.89,desktop,organic
U09696,2025-09-04 23:08:51.734789,add_to_cart,P1000,,,150.03,tablet,email
U09696,2025-09-04 23:56:51.734789,checkout,P1017,11.54,,42.53,desktop,organic
U09696,2025-09-05 01:22:51.734789,purchase,P1084,18.98,31.9,152.52,desktop,organic
U09697,2025-09-25 01:15:16.930697,visit,P1009,,,,mobile,organic
U09697,2025-09-25 02:28:16.930697,view_product,P1053,,,166.66,mobile,ads
U09697,2025-09-25 04:02:16.930697,add_to_cart,P1034,,,153.54,tablet,email
U09698,2025-09-24 01:15:11.952781,visit,P1058,,,,tablet,social
U09698,2025-09-24 02:13:11.952781,view_product,P1087,,,108.28,tablet,organic
U09698,2025-09-24 03:33:11.952781,add_to_cart,P1028,,,177.75,mobile,social
U09699,2025-08-18 00:02:21.466212,visit,P1031,,,,mobile,social
U09699,2025-08-18 01:51:21.466212,view_product,P1079,,,83.56,desktop,social
U09699,2025-08-18 03:12:21.466212,add_to_cart,P1080,,,123.15,mobile,ads
U09700,2025-09-11 06:36:42.032435,visit,P1055,,,,tablet,email
U09700,2025-09-11 07:07:42.032435,view_product,P1085,,,46.04,mobile,email
U09701,2025-09-10 09:14:47.140850,visit,P1025,,,,tablet,email
U09701,2025-09-10 11:04:47.140850,view_product,P1023,,,122.45,tablet,social
U09702,2025-10-06 12:46:04.552923,visit,P1058,,,,desktop,social
U09702,2025-10-06 14:06:04.552923,view_product,P1072,,,178.18,desktop,email
U09702,2025-10-06 15:38:04.552923,add_to_cart,P1055,,,139.61,desktop,email
U09703,2025-08-14 03:19:01.445656,visit,P1009,,,,tablet,social
U09703,2025-08-14 03:35:01.445656,view_product,P1038,,,134.75,tablet,ads
U09704,2025-09-16 17:31:17.425770,visit,P1031,,,,desktop,organic
U09704,2025-09-16 17:36:17.425770,view_product,P1036,,,69.62,desktop,ads
U09704,2025-09-16 18:14:17.425770,add_to_cart,P1036,,,184.85,desktop,organic
U09705,2025-10-02 16:32:31.892170,visit,P1050,,,,mobile,organic
U09705,2025-10-02 16:55:31.892170,view_product,P1024,,,83.91,tablet,social
U09705,2025-10-02 18:17:31.892170,add_to_cart,P1073,,,65.68,mobile,organic
U09706,2025-08-30 10:34:32.901796,visit,P1019,,,,tablet,ads
U09706,2025-08-30 11:43:32.901796,view_product,P1099,,,145.42,mobile,organic
U09707,2025-08-20 14:19:51.264606,visit,P1092,,,,mobile,email
U09708,2025-09-20 00:41:47.071198,visit,P1030,,,,desktop,email
U09708,2025-09-20 02:33:47.071198,view_product,P1067,,,169.05,desktop,ads
U09708,2025-09-20 03:30:47.071198,add_to_cart,P1056,,,179.4,mobile,organic
U09708,2025-09-20 05:22:47.071198,checkout,P1003,2.35,,163.3,desktop,email
U09708,2025-09-20 06:52:47.071198,purchase,P1038,18.13,22.91,125.46,desktop,ads
U09709,2025-08-26 20:17:42.921204,visit,P1050,,,,tablet,organic
U09709,2025-08-26 21:07:42.921204,view_product,P1043,,,114.89,tablet,social
U09709,2025-08-26 22:50:42.921204,add_to_cart,P1068,,,141.43,tablet,organic
U09710,2025-09-01 05:10:10.352056,visit,P1048,,,,mobile,ads
U09710,2025-09-01 06:47:10.352056,view_product,P1022,,,156.4,desktop,email
U09711,2025-07-31 21:14:40.455914,visit,P1062,,,,tablet,ads
U09712,2025-08-04 02:59:48.050113,visit,P1098,,,,desktop,social
U09712,2025-08-04 04:27:48.050113,view_product,P1064,,,63.71,mobile,social
U09713,2025-08-30 19:45:54.422976,visit,P1064,,,,desktop,organic
U09713,2025-08-30 19:56:54.422976,view_product,P1007,,,78.71,mobile,email
U09713,2025-08-30 20:57:54.422976,add_to_cart,P1033,,,40.3,tablet,organic
U09713,2025-08-30 21:08:54.422976,checkout,P1087,3.5,,159.35,tablet,email
U09714,2025-08-23 16:26:32.290687,visit,P1087,,,,tablet,ads
U09714,2025-08-23 18:11:32.290687,view_product,P1042,,,123.2,mobile,social
U09715,2025-09-05 23:33:16.299866,visit,P1052,,,,mobile,email
U09715,2025-09-06 00:46:16.299866,view_product,P1018,,,47.94,mobile,email
U09715,2025-09-06 02:22:16.299866,add_to_cart,P1068,,,133.53,mobile,ads
U09716,2025-10-10 00:50:02.570779,visit,P1089,,,,mobile,email
U09716,2025-10-10 00:58:02.570779,view_product,P1016,,,138.14,tablet,social
U09717,2025-10-03 14:43:00.458146,visit,P1097,,,,desktop,social
U09717,2025-10-03 15:24:00.458146,view_product,P1029,,,68.34,tablet,social
U09717,2025-10-03 16:51:00.458146,add_to_cart,P1004,,,75.2,desktop,organic
U09718,2025-08-20 01:50:10.411730,visit,P1053,,,,tablet,ads
U09718,2025-08-20 01:52:10.411730,view_product,P1077,,,173.45,desktop,ads
U09718,2025-08-20 01:55:10.411730,add_to_cart,P1060,,,89.34,desktop,email
U09719,2025-08-21 19:26:20.985979,visit,P1025,,,,mobile,email
U09719,2025-08-21 20:12:20.985979,view_product,P1029,,,102.19,mobile,social
U09720,2025-10-08 11:37:42.009386,visit,P1035,,,,desktop,organic
U09720,2025-10-08 12:01:42.009386,view_product,P1006,,,57.65,mobile,email
U09720,2025-10-08 12:41:42.009386,add_to_cart,P1067,,,130.13,mobile,organic
U09720,2025-10-08 13:04:42.009386,checkout,P1004,4.29,,168.04,desktop,email
U09720,2025-10-08 14:43:42.009386,purchase,P1055,5.76,7.88,156.68,desktop,social
U09721,2025-08-07 01:00:07.929065,visit,P1000,,,,mobile,ads
U09721,2025-08-07 01:48:07.929065,view_product,P1029,,,186.56,tablet,ads
U09721,2025-08-07 01:56:07.929065,add_to_cart,P1084,,,22.77,mobile,email
U09722,2025-09-17 22:34:57.829145,visit,P1038,,,,mobile,ads
U09723,2025-09-27 23:20:57.680899,visit,P1087,,,,tablet,organic
U09723,2025-09-27 23:30:57.680899,view_product,P1030,,,89.45,tablet,organic
U09724,2025-08-09 07:18:45.180299,visit,P1019,,,,desktop,ads
U09724,2025-08-09 08:19:45.180299,view_product,P1087,,,23.62,desktop,social
U09725,2025-08-25 12:44:01.426117,visit,P1066,,,,tablet,ads
U09726,2025-10-10 08:59:19.784751,visit,P1026,,,,mobile,email
U09726,2025-10-10 09:46:19.784751,view_product,P1071,,,74.38,desktop,email
U09726,2025-10-10 09:53:19.784751,add_to_cart,P1024,,,105.48,mobile,organic
U09727,2025-07-24 16:11:29.724847,visit,P1031,,,,tablet,social
U09727,2025-07-24 16:50:29.724847,view_product,P1014,,,41.72,tablet,organic
U09727,2025-07-24 17:21:29.724847,add_to_cart,P1066,,,23.43,mobile,ads
U09727,2025-07-24 17:48:29.724847,checkout,P1048,0.33,,77.35,desktop,ads
U09727,2025-07-24 18:36:29.724847,purchase,P1015,14.23,28.24,81.35,tablet,ads
U09728,2025-08-15 01:18:34.432203,visit,P1027,,,,tablet,social
U09728,2025-08-15 02:20:34.432203,view_product,P1014,,,175.94,desktop,ads
U09728,2025-08-15 03:46:34.432203,add_to_cart,P1009,,,60.4,desktop,ads
U09729,2025-09-15 15:20:54.485396,visit,P1013,,,,mobile,email
U09729,2025-09-15 15:52:54.485396,view_product,P1067,,,141.77,desktop,social
U09730,2025-08-13 19:05:49.382717,visit,P1088,,,,tablet,organic
U09730,2025-08-13 20:15:49.382717,view_product,P1077,,,31.54,mobile,email
U09731,2025-07-31 14:10:52.613012,visit,P1046,,,,mobile,email
U09731,2025-07-31 15:53:52.613012,view_product,P1055,,,153.9,tablet,email
U09731,2025-07-31 16:33:52.613012,add_to_cart,P1051,,,24.08,tablet,ads
U09731,2025-07-31 18:27:52.613012,checkout,P1085,15.66,,64.94,tablet,ads
U09731,2025-07-31 18:43:52.613012,purchase,P1096,3.48,18.09,165.73,tablet,organic
U09732,2025-08-06 21:25:53.189271,visit,P1093,,,,desktop,ads
U09733,2025-09-03 16:23:11.764021,visit,P1074,,,,desktop,ads
U09733,2025-09-03 16:46:11.764021,view_product,P1025,,,89.27,desktop,email
U09733,2025-09-03 17:04:11.764021,add_to_cart,P1034,,,130.94,mobile,social
U09734,2025-08-15 05:05:51.105385,visit,P1081,,,,tablet,email
U09735,2025-08-26 04:20:47.595848,visit,P1088,,,,tablet,email
U09735,2025-08-26 05:21:47.595848,view_product,P1021,,,82.45,tablet,email
U09735,2025-08-26 06:57:47.595848,add_to_cart,P1048,,,89.88,mobile,email
U09735,2025-08-26 08:04:47.595848,checkout,P1019,2.46,,20.2,mobile,organic
U09736,2025-07-17 00:54:23.357524,visit,P1080,,,,desktop,organic
U09736,2025-07-17 01:59:23.357524,view_product,P1023,,,27.21,desktop,ads
U09737,2025-09-21 02:12:56.829707,visit,P1053,,,,mobile,organic
U09737,2025-09-21 02:31:56.829707,view_product,P1002,,,167.04,mobile,organic
U09737,2025-09-21 04:26:56.829707,add_to_cart,P1047,,,167.98,mobile,social
U09737,2025-09-21 05:19:56.829707,checkout,P1001,13.91,,153.94,desktop,ads
U09737,2025-09-21 06:19:56.829707,purchase,P1078,19.7,33.88,41.12,mobile,organic
U09738,2025-08-26 21:01:24.421196,visit,P1012,,,,desktop,organic
U09738,2025-08-26 21:59:24.421196,view_product,P1016,,,113.68,mobile,organic
U09739,2025-08-09 03:32:12.946291,visit,P1057,,,,mobile,social
U09739,2025-08-09 03:49:12.946291,view_product,P1058,,,55.85,desktop,ads
U09739,2025-08-09 04:21:12.946291,add_to_cart,P1092,,,99.07,desktop,organic
U09740,2025-10-03 22:34:29.269974,visit,P1097,,,,desktop,organic
U09740,2025-10-04 00:20:29.269974,view_product,P1069,,,92.63,tablet,social
U09740,2025-10-04 00:45:29.269974,add_to_cart,P1042,,,135.45,mobile,ads
U09740,2025-10-04 01:20:29.269974,checkout,P1090,5.07,,147.39,tablet,ads
U09740,2025-10-04 02:53:29.269974,purchase,P1078,16.01,45.79,74.1,tablet,social
U09741,2025-10-11 02:14:06.246562,visit,P1069,,,,tablet,social
U09741,2025-10-11 02:36:06.246562,view_product,P1085,,,108.11,tablet,email
U09742,2025-09-14 14:33:40.590095,visit,P1006,,,,desktop,ads
U09742,2025-09-14 14:39:40.590095,view_product,P1022,,,147.56,mobile,social
U09742,2025-09-14 15:48:40.590095,add_to_cart,P1055,,,134.53,desktop,organic
U09743,2025-08-22 21:45:08.986508,visit,P1002,,,,tablet,ads
U09744,2025-10-07 05:34:20.982181,visit,P1009,,,,tablet,organic
U09744,2025-10-07 07:12:20.982181,view_product,P1090,,,47.49,tablet,organic
U09744,2025-10-07 07:42:20.982181,add_to_cart,P1030,,,123.93,desktop,organic
U09745,2025-10-09 22:11:46.252906,visit,P1056,,,,mobile,email
U09745,2025-10-09 22:14:46.252906,view_product,P1099,,,120.77,desktop,ads
U09745,2025-10-09 23:03:46.252906,add_to_cart,P1068,,,27.83,tablet,organic
U09746,2025-10-02 20:21:07.118901,visit,P1092,,,,mobile,social
U09746,2025-10-02 20:31:07.118901,view_product,P1025,,,197.69,desktop,ads
U09747,2025-09-15 20:38:15.706632,visit,P1033,,,,desktop,ads
U09747,2025-09-15 21:33:15.706632,view_product,P1050,,,77.11,desktop,ads
U09748,2025-10-08 03:59:00.548049,visit,P1011,,,,tablet,organic
U09749,2025-09-01 02:10:29.446706,visit,P1089,,,,tablet,email
U09750,2025-08-05 16:47:19.005614,visit,P1066,,,,mobile,social
U09750,2025-08-05 17:15:19.005614,view_product,P1044,,,125.27,mobile,organic
U09751,2025-07-20 05:44:00.441796,visit,P1043,,,,desktop,organic
U09751,2025-07-20 06:05:00.441796,view_product,P1011,,,154.41,desktop,social
U09752,2025-09-01 03:34:36.222894,visit,P1023,,,,tablet,ads
U09752,2025-09-01 03:59:36.222894,view_product,P1057,,,78.33,desktop,ads
U09752,2025-09-01 05:49:36.222894,add_to_cart,P1008,,,82.37,tablet,social
U09753,2025-07-25 14:58:08.862412,visit,P1075,,,,tablet,ads
U09753,2025-07-25 15:30:08.862412,view_product,P1027,,,79.87,mobile,social
U09753,2025-07-25 16:49:08.862412,add_to_cart,P1061,,,156.75,mobile,ads
U09753,2025-07-25 18:13:08.862412,checkout,P1074,15.14,,20.26,tablet,social
U09754,2025-09-06 21:09:11.169235,visit,P1036,,,,tablet,email
U09755,2025-10-01 18:24:22.552306,visit,P1050,,,,desktop,organic
U09756,2025-09-27 06:40:38.054486,visit,P1065,,,,mobile,ads
U09756,2025-09-27 06:45:38.054486,view_product,P1070,,,69.49,tablet,social
U09757,2025-09-09 08:34:52.364049,visit,P1097,,,,desktop,organic
U09757,2025-09-09 10:16:52.364049,view_product,P1051,,,148.41,mobile,social
U09758,2025-10-10 05:16:55.809566,visit,P1042,,,,mobile,email
U09758,2025-10-10 06:52:55.809566,view_product,P1017,,,87.43,tablet,ads
U09759,2025-10-03 12:26:50.794413,visit,P1093,,,,mobile,organic
U09759,2025-10-03 14:10:50.794413,view_product,P1000,,,130.84,desktop,organic
U09760,2025-10-01 09:42:00.862078,visit,P1039,,,,tablet,organic
U09760,2025-10-01 10:18:00.862078,view_product,P1030,,,77.56,mobile,email
U09760,2025-10-01 11:03:00.862078,add_to_cart,P1038,,,42.2,desktop,organic
U09760,2025-10-01 12:40:00.862078,checkout,P1036,4.41,,105.97,desktop,email
U09760,2025-10-01 13:37:00.862078,purchase,P1099,4.33,43.68,138.24,mobile,organic
U09761,2025-08-13 19:01:30.197809,visit,P1024,,,,desktop,social
U09761,2025-08-13 19:45:30.197809,view_product,P1008,,,196.95,desktop,social
U09762,2025-10-07 17:19:58.361459,visit,P1024,,,,mobile,email
U09762,2025-10-07 18:49:58.361459,view_product,P1084,,,149.61,desktop,email
U09762,2025-10-07 19:17:58.361459,add_to_cart,P1004,,,94.86,mobile,social
U09762,2025-10-07 19:19:58.361459,checkout,P1027,19.29,,191.86,tablet,email
U09762,2025-10-07 20:12:58.361459,purchase,P1046,6.21,29.8,52.31,mobile,ads
U09763,2025-09-26 12:15:30.598973,visit,P1091,,,,tablet,ads
U09763,2025-09-26 13:33:30.598973,view_product,P1073,,,151.3,desktop,social
U09763,2025-09-26 15:11:30.598973,add_to_cart,P1075,,,162.54,mobile,organic
U09763,2025-09-26 15:38:30.598973,checkout,P1080,16.56,,81.76,mobile,organic
U09763,2025-09-26 15:53:30.598973,purchase,P1018,4.39,18.39,184.52,desktop,email
U09764,2025-07-24 16:11:03.285014,visit,P1049,,,,mobile,email
U09764,2025-07-24 16:57:03.285014,view_product,P1082,,,116.64,tablet,social
U09765,2025-08-28 04:42:32.876342,visit,P1009,,,,mobile,ads
U09765,2025-08-28 05:57:32.876342,view_product,P1013,,,159.66,desktop,organic
U09765,2025-08-28 06:14:32.876342,add_to_cart,P1029,,,158.15,tablet,email
U09766,2025-08-30 01:10:41.540483,visit,P1004,,,,desktop,organic
U09766,2025-08-30 02:50:41.540483,view_product,P1090,,,77.89,tablet,social
U09766,2025-08-30 04:20:41.540483,add_to_cart,P1082,,,117.37,mobile,email
U09766,2025-08-30 06:12:41.540483,checkout,P1036,13.19,,174.24,tablet,email
U09766,2025-08-30 06:52:41.540483,purchase,P1051,17.51,25.87,34.76,desktop,organic
U09767,2025-07-28 11:16:03.377606,visit,P1010,,,,desktop,email
U09767,2025-07-28 12:51:03.377606,view_product,P1092,,,94.91,desktop,social
U09767,2025-07-28 14:22:03.377606,add_to_cart,P1028,,,134.46,mobile,organic
U09767,2025-07-28 14:23:03.377606,checkout,P1025,11.17,,49.51,mobile,email
U09767,2025-07-28 16:18:03.377606,purchase,P1051,15.75,28.41,54.61,tablet,email
U09768,2025-09-03 07:16:24.379776,visit,P1056,,,,mobile,organic
U09769,2025-07-23 20:16:49.839348,visit,P1086,,,,desktop,email
U09769,2025-07-23 20:51:49.839348,view_product,P1016,,,162.78,tablet,ads
U09769,2025-07-23 22:14:49.839348,add_to_cart,P1028,,,80.07,desktop,email
U09770,2025-09-14 16:36:20.078521,visit,P1094,,,,tablet,email
U09771,2025-08-14 06:10:00.736147,visit,P1066,,,,desktop,email
U09771,2025-08-14 06:43:00.736147,view_product,P1003,,,106.26,desktop,social
U09771,2025-08-14 08:31:00.736147,add_to_cart,P1050,,,47.11,mobile,email
U09771,2025-08-14 09:25:00.736147,checkout,P1022,2.29,,84.35,tablet,email
U09772,2025-07-27 17:24:16.301701,visit,P1036,,,,tablet,social
U09772,2025-07-27 17:29:16.301701,view_product,P1044,,,190.37,mobile,ads
U09773,2025-08-12 20:42:34.028713,visit,P1008,,,,desktop,email
U09773,2025-08-12 22:09:34.028713,view_product,P1075,,,128.21,mobile,email
U09773,2025-08-12 22:33:34.028713,add_to_cart,P1083,,,118.92,tablet,ads
U09773,2025-08-12 23:01:34.028713,checkout,P1012,9.47,,143.45,desktop,ads
U09774,2025-09-21 16:08:20.457795,visit,P1086,,,,desktop,organic
U09774,2025-09-21 17:40:20.457795,view_product,P1067,,,33.27,tablet,social
U09774,2025-09-21 18:39:20.457795,add_to_cart,P1065,,,53.81,desktop,ads
U09775,2025-09-09 15:46:53.369180,visit,P1027,,,,desktop,email
U09775,2025-09-09 16:25:53.369180,view_product,P1088,,,186.57,mobile,social
U09775,2025-09-09 16:57:53.369180,add_to_cart,P1052,,,156.04,mobile,email
U09775,2025-09-09 17:46:53.369180,checkout,P1046,2.24,,93.88,mobile,social
U09776,2025-07-16 07:49:35.251842,visit,P1030,,,,tablet,email
U09776,2025-07-16 09:19:35.251842,view_product,P1003,,,146.28,tablet,email
U09777,2025-09-20 15:24:54.592405,visit,P1001,,,,mobile,ads
U09777,2025-09-20 15:50:54.592405,view_product,P1061,,,169.18,tablet,email
U09777,2025-09-20 16:25:54.592405,add_to_cart,P1083,,,141.18,mobile,social
U09778,2025-09-25 02:02:14.927745,visit,P1060,,,,tablet,organic
U09778,2025-09-25 03:58:14.927745,view_product,P1018,,,62.94,mobile,social
U09778,2025-09-25 04:38:14.927745,add_to_cart,P1021,,,82.59,tablet,social
U09778,2025-09-25 04:55:14.927745,checkout,P1047,11.4,,92.44,desktop,ads
U09778,2025-09-25 06:06:14.927745,purchase,P1061,3.1,16.53,82.86,tablet,ads
U09779,2025-08-25 15:16:39.485278,visit,P1017,,,,mobile,email
U09779,2025-08-25 16:08:39.485278,view_product,P1091,,,161.58,tablet,ads
U09780,2025-09-22 00:21:28.784487,visit,P1079,,,,desktop,ads
U09781,2025-09-09 23:31:09.464097,visit,P1059,,,,desktop,email
U09782,2025-08-02 22:23:30.692340,visit,P1018,,,,desktop,ads
U09782,2025-08-02 23:52:30.692340,view_product,P1007,,,104.25,mobile,social
U09782,2025-08-03 00:15:30.692340,add_to_cart,P1093,,,199.89,desktop,social
U09782,2025-08-03 00:30:30.692340,checkout,P1093,1.11,,199.59,mobile,ads
U09783,2025-07-18 22:16:47.549715,visit,P1008,,,,desktop,organic
U09783,2025-07-18 23:37:47.549715,view_product,P1089,,,154.68,mobile,email
U09783,2025-07-18 23:48:47.549715,add_to_cart,P1017,,,94.63,mobile,social
U09784,2025-08-30 11:52:41.680756,visit,P1090,,,,desktop,ads
U09784,2025-08-30 13:41:41.680756,view_product,P1095,,,94.49,desktop,ads
U09785,2025-08-10 08:54:50.638849,visit,P1057,,,,tablet,organic
U09785,2025-08-10 09:23:50.638849,view_product,P1094,,,199.61,mobile,ads
U09786,2025-08-13 01:43:00.673808,visit,P1004,,,,tablet,organic
U09786,2025-08-13 03:16:00.673808,view_product,P1095,,,154.92,tablet,social
U09787,2025-09-09 17:21:15.667204,visit,P1016,,,,tablet,ads
U09787,2025-09-09 18:02:15.667204,view_product,P1037,,,26.96,mobile,social
U09788,2025-07-20 05:12:14.633764,visit,P1074,,,,tablet,social
U09788,2025-07-20 05:23:14.633764,view_product,P1085,,,32.01,tablet,email
U09789,2025-10-12 17:08:26.609022,visit,P1045,,,,desktop,social
U09789,2025-10-12 17:22:26.609022,view_product,P1061,,,59.72,tablet,email
U09789,2025-10-12 17:45:26.609022,add_to_cart,P1064,,,20.38,mobile,social
U09790,2025-08-08 14:15:16.741648,visit,P1057,,,,mobile,social
U09790,2025-08-08 14:26:16.741648,view_product,P1014,,,49.85,tablet,organic
U09791,2025-09-05 05:50:24.664059,visit,P1003,,,,desktop,email
U09791,2025-09-05 07:48:24.664059,view_product,P1061,,,130.98,mobile,organic
U09791,2025-09-05 09:22:24.664059,add_to_cart,P1031,,,126.1,desktop,organic
U09791,2025-09-05 09:39:24.664059,checkout,P1086,5.9,,65.2,desktop,organic
U09791,2025-09-05 11:03:24.664059,purchase,P1052,5.05,35.65,190.79,desktop,ads
U09792,2025-10-02 09:38:48.603084,visit,P1079,,,,mobile,email
U09792,2025-10-02 11:30:48.603084,view_product,P1040,,,143.01,mobile,email
U09793,2025-07-29 11:53:38.426762,visit,P1004,,,,mobile,ads
U09793,2025-07-29 12:07:38.426762,view_product,P1068,,,148.07,mobile,ads
U09793,2025-07-29 13:45:38.426762,add_to_cart,P1097,,,70.78,tablet,social
U09793,2025-07-29 15:13:38.426762,checkout,P1094,10.61,,41.69,mobile,organic
U09793,2025-07-29 15:26:38.426762,purchase,P1002,8.14,28.41,78.84,tablet,social
U09794,2025-07-22 22:55:42.993937,visit,P1017,,,,tablet,email
U09794,2025-07-23 00:50:42.993937,view_product,P1089,,,68.51,desktop,organic
U09794,2025-07-23 02:32:42.993937,add_to_cart,P1035,,,61.0,desktop,organic
U09795,2025-08-21 19:47:52.033232,visit,P1091,,,,desktop,social
U09795,2025-08-21 21:16:52.033232,view_product,P1029,,,42.73,tablet,organic
U09796,2025-09-04 10:49:56.067650,visit,P1098,,,,tablet,social
U09797,2025-08-24 11:25:35.764399,visit,P1045,,,,mobile,organic
U09797,2025-08-24 13:15:35.764399,view_product,P1029,,,174.21,mobile,social
U09798,2025-09-12 03:30:28.160172,visit,P1064,,,,mobile,ads
U09799,2025-08-18 22:26:27.439379,visit,P1072,,,,desktop,email
U09799,2025-08-18 23:48:27.439379,view_product,P1010,,,120.16,desktop,email
U09799,2025-08-19 00:39:27.439379,add_to_cart,P1028,,,128.46,mobile,email
U09799,2025-08-19 02:10:27.439379,checkout,P1094,0.19,,104.66,tablet,ads
U09799,2025-08-19 04:03:27.439379,purchase,P1079,7.54,15.57,185.58,tablet,organic
U09800,2025-10-09 23:55:58.963223,visit,P1073,,,,tablet,email
U09800,2025-10-10 00:25:58.963223,view_product,P1059,,,22.26,desktop,ads
U09800,2025-10-10 02:04:58.963223,add_to_cart,P1029,,,26.59,mobile,organic
U09801,2025-10-07 17:04:45.978559,visit,P1068,,,,tablet,organic
U09801,2025-10-07 18:40:45.978559,view_product,P1010,,,32.94,mobile,social
U09801,2025-10-07 19:12:45.978559,add_to_cart,P1093,,,103.33,mobile,social
U09802,2025-08-30 02:54:17.601101,visit,P1025,,,,desktop,organic
U09802,2025-08-30 03:01:17.601101,view_product,P1072,,,59.57,mobile,social
U09803,2025-10-09 12:44:57.570707,visit,P1098,,,,mobile,ads
U09803,2025-10-09 14:39:57.570707,view_product,P1018,,,115.29,mobile,organic
U09804,2025-08-24 06:49:51.857306,visit,P1032,,,,tablet,email
U09804,2025-08-24 06:53:51.857306,view_product,P1070,,,94.09,mobile,ads
U09805,2025-07-20 14:33:02.108241,visit,P1093,,,,tablet,social
U09805,2025-07-20 16:33:02.108241,view_product,P1010,,,196.69,tablet,email
U09805,2025-07-20 18:14:02.108241,add_to_cart,P1036,,,22.26,desktop,email
U09805,2025-07-20 18:18:02.108241,checkout,P1067,1.46,,36.95,tablet,ads
U09806,2025-09-17 04:23:24.553387,visit,P1008,,,,mobile,ads
U09806,2025-09-17 06:17:24.553387,view_product,P1008,,,22.71,tablet,social
U09807,2025-09-12 09:37:04.008877,visit,P1024,,,,mobile,ads
U09807,2025-09-12 11:04:04.008877,view_product,P1062,,,36.64,mobile,organic
U09808,2025-08-03 19:06:10.817837,visit,P1015,,,,tablet,social
U09808,2025-08-03 20:38:10.817837,view_product,P1094,,,52.23,tablet,organic
U09809,2025-09-27 13:50:34.828869,visit,P1066,,,,mobile,organic
U09809,2025-09-27 14:51:34.828869,view_product,P1062,,,148.11,desktop,ads
U09810,2025-10-10 18:16:02.057397,visit,P1009,,,,desktop,email
U09810,2025-10-10 19:15:02.057397,view_product,P1027,,,26.96,tablet,ads
U09811,2025-07-29 05:30:55.145373,visit,P1059,,,,tablet,email
U09811,2025-07-29 06:00:55.145373,view_product,P1049,,,55.33,tablet,email
U09812,2025-07-28 15:57:21.245267,visit,P1044,,,,tablet,social
U09812,2025-07-28 16:45:21.245267,view_product,P1002,,,121.88,mobile,ads
U09812,2025-07-28 17:39:21.245267,add_to_cart,P1019,,,40.7,mobile,email
U09813,2025-09-03 17:24:53.488592,visit,P1032,,,,tablet,email
U09813,2025-09-03 18:12:53.488592,view_product,P1043,,,32.91,mobile,social
U09814,2025-09-19 12:03:03.805261,visit,P1011,,,,mobile,organic
U09814,2025-09-19 12:27:03.805261,view_product,P1050,,,97.49,desktop,email
U09814,2025-09-19 14:14:03.805261,add_to_cart,P1073,,,26.41,desktop,email
U09814,2025-09-19 14:29:03.805261,checkout,P1088,3.83,,160.63,tablet,organic
U09814,2025-09-19 15:55:03.805261,purchase,P1084,15.25,17.16,178.33,tablet,email
U09815,2025-08-23 01:54:43.966771,visit,P1044,,,,desktop,social
U09815,2025-08-23 03:22:43.966771,view_product,P1074,,,158.67,tablet,social
U09816,2025-09-05 17:06:31.435773,visit,P1093,,,,desktop,email
U09816,2025-09-05 18:24:31.435773,view_product,P1022,,,106.58,mobile,social
U09817,2025-10-01 22:59:48.751350,visit,P1020,,,,mobile,ads
U09817,2025-10-02 00:03:48.751350,view_product,P1079,,,102.05,desktop,social
U09817,2025-10-02 01:54:48.751350,add_to_cart,P1022,,,88.0,tablet,email
U09818,2025-09-08 09:02:29.648694,visit,P1045,,,,desktop,email
U09819,2025-07-20 22:13:25.533370,visit,P1057,,,,tablet,ads
U09819,2025-07-20 22:46:25.533370,view_product,P1044,,,96.02,tablet,email
U09819,2025-07-20 23:37:25.533370,add_to_cart,P1015,,,86.3,mobile,email
U09819,2025-07-21 00:38:25.533370,checkout,P1068,0.54,,40.63,tablet,email
U09820,2025-10-03 08:09:21.592113,visit,P1058,,,,desktop,email
U09820,2025-10-03 08:42:21.592113,view_product,P1011,,,192.57,desktop,email
U09821,2025-09-16 15:25:00.818828,visit,P1095,,,,desktop,social
U09821,2025-09-16 16:00:00.818828,view_product,P1006,,,177.2,tablet,organic
U09821,2025-09-16 16:03:00.818828,add_to_cart,P1099,,,50.74,mobile,ads
U09821,2025-09-16 16:56:00.818828,checkout,P1096,9.19,,84.31,tablet,ads
U09821,2025-09-16 18:35:00.818828,purchase,P1059,19.87,20.59,75.44,mobile,organic
U09822,2025-08-28 15:40:47.438094,visit,P1006,,,,tablet,email
U09823,2025-09-14 00:55:59.173329,visit,P1041,,,,tablet,social
U09823,2025-09-14 02:15:59.173329,view_product,P1039,,,144.89,tablet,email
U09824,2025-10-02 06:57:23.518225,visit,P1094,,,,tablet,social
U09824,2025-10-02 07:12:23.518225,view_product,P1085,,,151.76,desktop,social
U09825,2025-07-18 04:41:18.126652,visit,P1048,,,,desktop,ads
U09825,2025-07-18 05:21:18.126652,view_product,P1047,,,113.79,mobile,ads
U09825,2025-07-18 05:38:18.126652,add_to_cart,P1089,,,69.22,tablet,social
U09825,2025-07-18 07:18:18.126652,checkout,P1014,18.4,,47.24,tablet,organic
